
 The run is 10000 proton of 81 MeV through 20 m   of C12 (density: 4.472 g/cm3 )

 Process calls frequency:
	protonInelastic= 10000


 MeanFreePath:	18.0355 cm  +- 18.1494 cm 	massic: 80.6547 g/cm2 
 CrossSection:	0.0554462 cm^-1 		massic: 1.23985 mm2/g 
 crossSection per atom:	247.059 mbarn 

 Verification: crossSections from G4HadronicProcessStore:
     protonInelastic= 1.24207 mm2/g 	247.5 mbarn 
               total= 1.24207 mm2/g 	247.5 mbarn 

 List of nuclear reactions: 

            proton + C12 --> 2 proton + neutron + B10[334.144]:       1   Q = -27.7448 MeV
             proton + C12 --> 2 proton + neutron + B10[42.913]:       1   Q = -27.4535 MeV
             proton + C12 --> 2 proton + neutron + B10[43.623]:       1   Q = -27.4543 MeV
             proton + C12 --> 2 proton + neutron + B10[49.612]:       1   Q = -27.4602 MeV
             proton + C12 --> 2 proton + neutron + B10[50.801]:       1   Q = -27.4614 MeV
             proton + C12 --> 2 proton + neutron + B10[52.922]:       1   Q = -27.4636 MeV
             proton + C12 --> 2 proton + neutron + B10[94.845]:       1   Q = -27.5055 MeV
             proton + C12 --> 2 proton + neutron + B10[97.111]:       1   Q = -27.5077 MeV
               proton + C12 --> 2 proton + neutron + He3 + Li7:      13   Q = -45.1975 MeV
             proton + C12 --> 2 proton + neutron + alpha + Li6:     590   Q = -31.8712 MeV
    proton + C12 --> 2 proton + neutron + alpha + triton + He3:       6   Q = -47.665 MeV
            proton + C12 --> 2 proton + neutron + triton + Be7:       8   Q = -46.0786 MeV
               proton + C12 --> 3 proton + 2 neutron + 2 alpha:     672   Q = -35.5694 MeV
           proton + C12 --> 3 proton + 3 neutron + alpha + He3:       1   Q = -56.1467 MeV
                              proton + C12 --> 3 proton + Be10:       3   Q = -27.1848 MeV
                    proton + C12 --> 3 proton + Be10[1170.243]:       1   Q = -28.3551 MeV
                    proton + C12 --> 3 proton + Be10[1669.342]:       1   Q = -28.8541 MeV
                     proton + C12 --> 3 proton + Be10[228.418]:       1   Q = -27.4132 MeV
                     proton + C12 --> 3 proton + Be10[240.933]:       1   Q = -27.4257 MeV
                       proton + C12 --> 3 proton + Be10[3.140]:       1   Q = -27.1879 MeV
                     proton + C12 --> 3 proton + Be10[306.729]:       1   Q = -27.4915 MeV
                     proton + C12 --> 3 proton + Be10[404.573]:       1   Q = -27.5894 MeV
                     proton + C12 --> 3 proton + Be10[449.584]:       1   Q = -27.6344 MeV
                     proton + C12 --> 3 proton + Be10[667.326]:       1   Q = -27.8521 MeV
            proton + C12 --> 3 proton + deuteron + Li8[54.637]:       1   Q = -48.7135 MeV
                     proton + C12 --> 3 proton + neutron + Be9:      67   Q = -33.9971 MeV
  proton + C12 --> 3 proton + neutron + alpha + deuteron + triton:       2   Q = -53.159 MeV
          proton + C12 --> 3 proton + neutron + deuteron + Li7:       9   Q = -50.6915 MeV
            proton + C12 --> 3 proton + neutron + triton + Li6:       1   Q = -51.6852 MeV
                      proton + C12 --> 3 proton + triton + Li7:       3   Q = -44.4341 MeV
                   proton + C12 --> 4 proton + 2 neutron + Li7:       2   Q = -52.9159 MeV
                     proton + C12 --> 4 proton + neutron + Li8:       1   Q = -50.8832 MeV
       proton + C12 --> N gamma or e- + 2 deuteron + He3 + Li6:       1   Q = -47.9998 MeV
         proton + C12 --> N gamma or e- + 2 neutron + He3 + B8:       1   Q = -46.7058 MeV
              proton + C12 --> N gamma or e- + 2 neutron + N11:      57   Q = -33.1578 MeV
       proton + C12 --> N gamma or e- + 2 neutron + alpha + B7:       7   Q = -38.9547 MeV
  proton + C12 --> N gamma or e- + 2 proton + 2 deuteron + Li7:       3   Q = -48.4671 MeV
  proton + C12 --> N gamma or e- + 2 proton + 2 neutron + He3 + Li6:       1   Q = -52.4486 MeV
               proton + C12 --> N gamma or e- + 2 proton + B11:     418   Q = -15.9565 MeV
       proton + C12 --> N gamma or e- + 2 proton + alpha + Li7:      83   Q = -24.6201 MeV
     proton + C12 --> N gamma or e- + 2 proton + neutron + B10:     309   Q = -27.4106 MeV
  proton + C12 --> N gamma or e- + 2 proton + neutron + He3 + Li7:       3   Q = -45.1975 MeV
  proton + C12 --> N gamma or e- + 2 proton + neutron + alpha + Li6:       1   Q = -31.8712 MeV
  proton + C12 --> N gamma or e- + 2 proton + neutron + triton + Be7:       2   Q = -46.0786 MeV
              proton + C12 --> N gamma or e- + 3 proton + Be10:      25   Q = -27.1848 MeV
       proton + C12 --> N gamma or e- + 3 proton + alpha + He6:       1   Q = -34.594 MeV
     proton + C12 --> N gamma or e- + 3 proton + neutron + Be9:       2   Q = -33.9971 MeV
